customer_id,plan_type,tenure_months,monthly_spend,monthly_usage_gb,call_minutes,message_count,days_since_last_payment,complaints_count,is_churned
CUS0005563,basic,20,23.07,13.52,212,75,36,0,0
CUS0000689,basic,53,14.36,16.11,674,181,24,0,0
CUS0003822,premium,62,76.66,8.44,250,78,1,0,0
CUS0003794,basic,58,22.39,11.97,215,148,9,0,0
CUS0001872,basic,16,27.25,12.26,157,254,25,0,0
CUS0003339,basic,8,12.81,17.52,911,204,25,1,0
CUS0001433,premium,58,83.52,11.78,288,296,33,0,0
CUS0001739,basic,28,20.69,19.54,237,135,62,1,0
CUS0007939,basic,49,20.69,25.19,855,225,22,1,0
CUS0006695,basic,46,26.74,5.3,786,300,17,4,0
CUS0004432,basic,44,19.33,12.36,156,81,15,3,0
CUS0007549,standard,65,60.63,11.09,203,206,77,0,0
CUS0000507,basic,62,12.31,0.0,652,66,25,0,0
CUS0004953,basic,4,25.28,18.51,898,39,57,3,1
CUS0004314,basic,14,10.61,6.54,598,168,27,6,1
CUS0005269,premium,69,70.97,17.06,606,37,6,0,0
CUS0005917,basic,10,18.53,0.0,61,216,22,6,0
CUS0007268,basic,72,18.48,7.89,234,56,21,3,0
CUS0000097,basic,47,11.54,20.28,54,63,11,5,1
CUS0002795,premium,30,113.4,12.19,299,79,45,3,1
CUS0005062,premium,3,83.8,3.09,303,57,23,2,1
CUS0000241,basic,22,24.64,13.6,263,172,4,0,0
CUS0001487,standard,39,52.62,4.5,234,21,55,0,0
CUS0001389,basic,68,15.66,14.62,712,41,18,0,0
CUS0005206,basic,10,18.29,11.16,724,28,45,4,1
CUS0007378,basic,38,,14.08,186,175,41,1,0
CUS0001179,basic,23,25.56,16.43,580,237,21,4,1
CUS0006611,basic,37,21.97,5.88,516,57,56,4,1
CUS0002890,premium,63,112.99,4.77,587,22,46,5,0
CUS0005632,basic,50,19.99,14.52,855,182,1,0,0
CUS0002393,basic,10,21.9,3.69,795,113,8,0,1
CUS0005193,basic,61,20.71,0.0,897,163,53,2,0
CUS0005185,premium,28,118.25,10.35,253,212,17,2,0
CUS0004266,premium,62,84.34,8.58,362,217,4,3,0
CUS0002070,premium,34,65.12,4.83,907,220,22,0,0
CUS0000335,standard,4,33.88,15.27,320,109,14,0,0
CUS0001382,basic,69,22.9,2.11,675,188,34,1,0
CUS0005876,standard,7,61.64,7.25,569,296,50,3,0
CUS0005771,basic,71,25.65,0.0,760,217,4,1,0
CUS0004246,basic,52,24.91,6.95,118,124,14,7,0
CUS0005642,basic,58,28.66,19.18,92,153,21,2,0
CUS0002994,BASIC,60,21.36,8.3,794,6,18,8,1
CUS0003350,Premium,42,102.83,9.16,378,102,10,1,0
CUS0003708,basic,69,24.58,17.6,753,171,2,1,0
CUS0002681,basic,55,17.97,15.54,840,104,51,1,0
CUS0005346,standard,8,39.19,7.55,784,285,2,1,0
CUS0001970,premium,22,91.07,8.32,913,114,25,2,0
CUS0006458,basic,63,20.52,17.47,34,260,17,0,0
CUS0007976,premium,64,72.09,10.78,916,55,53,0,0
CUS0006448,basic,68,10.35,10.95,871,141,26,2,0
CUS0004714,basic,15,20.91,19.07,493,147,8,0,0
CUS0006292,basic,53,28.14,14.57,253,120,50,4,0
CUS0002128,standard,36,31.51,8.84,262,52,7,1,0
CUS0000833,premium,20,66.07,8.81,308,212,3,1,0
CUS0003183,standard,7,60.21,22.23,437,5,20,1,0
CUS0004334,standard,53,40.17,15.36,518,77,18,1,0
CUS0004840,basic,39,17.71,0.0,77,84,19,2,0
CUS0003546,basic,69,24.81,14.5,567,254,53,1,0
CUS0000308,basic,67,20.12,8.12,391,260,7,1,0
CUS0005340,Standard,12,41.27,23.09,0,167,37,0,0
CUS0001492,basic,42,20.71,7.35,280,282,10,6,1
CUS0007819,basic,19,29.69,8.38,802,210,8,1,0
CUS0005928,premium,20,64.13,0.0,9,102,4,1,0
CUS0005016,basic,41,12.72,7.21,961,123,43,3,1
CUS0004583,basic,45,17.6,0.0,658,283,12,0,0
CUS0005249,premium,27,100.89,10.12,176,224,32,3,1
CUS0007724,standard,7,43.87,5.71,146,17,3,0,0
CUS0007174,standard,71,,5.44,140,59,10,1,0
CUS0005074,premium,25,63.55,13.0,650,9,2,0,0
CUS0006084,basic,61,26.1,8.84,326,38,26,1,0
CUS0006996,basic,4,23.39,15.06,456,1,18,3,1
CUS0005262,basic,14,18.47,,960,189,30,0,0
CUS0007039,basic,23,28.0,13.3,25,226,18,2,0
CUS0007970,basic,59,24.77,4.25,638,124,56,0,0
CUS0005455,basic,11,22.48,5.96,240,68,0,1,0
CUS0000990,standard,41,62.75,8.56,851,124,17,0,0
CUS0000157,premium,27,71.37,5.02,440,219,7,1,0
CUS0003165,basic,8,19.71,5.81,68,137,29,0,1
CUS0001011,basic,8,18.36,6.07,277,151,53,2,0
CUS0007066,basic,2,15.96,17.92,621,30,27,0,0
CUS0003033,basic,57,24.68,5.11,575,238,17,0,0
CUS0000220,basic,29,28.66,10.05,516,39,44,2,0
CUS0005986,basic,35,18.78,10.99,175,20,16,1,0
CUS0001293,basic,51,28.43,0.0,773,169,42,0,0
CUS0000621,Basic,14,23.6,12.19,409,280,19,2,0
CUS0005529,basic,6,11.28,10.37,406,136,9,0,0
CUS0007009,BASIC,65,12.76,14.31,992,207,4,1,0
CUS0004497,basic,34,26.75,3.33,973,14,40,3,1
CUS0005776,basic,5,14.87,16.38,468,36,19,3,0
CUS0002245,basic,49,15.59,4.18,676,138,35,0,0
CUS0001275,premium,2,67.82,10.78,982,28,5,0,0
CUS0003038,basic,13,19.63,9.97,325,288,14,3,0
CUS0005432,standard,60,69.69,1.23,589,119,24,2,0
CUS0000027,basic,51,24.12,14.97,15,292,9,2,0
CUS0005794,basic,3,10.18,16.34,687,287,22,2,1
CUS0001183,basic,49,17.99,0.0,787,289,2,3,0
CUS0005877,basic,55,12.36,10.06,988,206,1,1,0
CUS0000506,premium,42,69.34,3.04,179,88,23,0,0
CUS0001494,standard,51,60.35,7.92,261,212,42,1,0
CUS0006328,basic,41,17.44,7.36,333,160,14,0,0
CUS0000314,basic,66,11.19,7.39,462,210,20,0,0
CUS0007744,basic,2,25.28,0.0,279,152,31,1,0
CUS0006140,standard,35,63.0,14.04,483,20,74,0,0
CUS0000993,premium,63,97.75,2.71,141,215,17,1,0
CUS0003482,standard,39,34.74,0.0,337,242,10,5,1
CUS0003941,basic,14,11.4,0.0,73,5,13,3,0
CUS0004249,standard,7,63.86,,376,0,24,1,0
CUS0007422,basic,6,27.68,5.55,9,81,24,1,0
CUS0004665,basic,13,26.08,6.93,731,123,15,1,0
CUS0000668,premium,20,61.73,20.47,157,25,0,0,0
CUS0005982,basic,14,19.32,2.98,805,77,1,5,1
CUS0006070,standard,52,65.12,5.84,30,21,12,0,0
CUS0001276,premium,33,68.86,14.48,884,202,4,1,0
CUS0000592,standard,22,38.09,20.62,305,191,21,0,0
CUS0006995,standard,68,36.01,7.22,473,211,8,0,0
CUS0007772,basic,55,18.49,3.56,804,231,14,0,0
CUS0004399,basic,34,20.45,0.0,173,233,46,1,0
CUS0004085,basic,15,16.66,4.23,259,89,19,4,0
CUS0002093,basic,37,15.15,2.93,187,17,68,0,0
CUS0000433,basic,51,12.23,6.13,945,260,44,2,0
CUS0005136,PREMIUM,71,98.16,12.73,108,47,9,0,0
CUS0000574,premium,38,91.2,0.0,215,296,54,2,1
CUS0001753,standard,58,69.85,12.37,653,62,8,1,0
CUS0001521,premium,21,66.91,0.41,57,105,60,6,0
CUS0006755,standard,46,43.53,14.8,445,192,31,4,0
CUS0005655, standard,64,59.18,6.93,380,233,31,2,1
CUS0007762,basic,17,,5.56,406,128,47,0,1
CUS0006144,basic,59,27.82,0.94,396,262,3,1,0
CUS0005044,premium,53,75.07,,213,279,45,0,0
CUS0004496,basic,64,19.42,9.43,344,141,28,0,0
CUS0006363,standard,58,59.17,0.0,160,279,8,0,0
CUS0006964,basic,70,18.48,11.15,645,105,68,5,1
CUS0001589,premium,20,86.27,11.48,298,178,65,1,1
CUS0002778,standard,72,69.22,15.09,410,257,40,0,0
CUS0001069,premium,65,77.74,6.16,317,122,1,0,0
CUS0002948,basic,33,,13.31,291,210,19,5,1
CUS0005091,basic,11,20.88,7.63,878,300,4,1,0
CUS0002289,premium,47,88.53,15.24,684,80,20,0,0
CUS0004119,basic,23,22.27,0.0,462,253,26,0,0
CUS0003093,standard,69,45.81,3.32,981,155,44,0,0
CUS0003964,basic,71,12.26,0.0,470,56,12,0,0
CUS0001278,standard,42,33.31,13.04,815,182,1,3,0
CUS0006438,standard,3,68.61,8.54,349,85,1,2,0
CUS0000950,basic,3,10.11,20.44,45,6,42,4,0
CUS0000023,standard,69,63.14,7.02,35,159,3,4,0
CUS0005364,standard,33,66.27,,409,84,46,0,1
CUS0005820,Basic,40,,7.19,707,59,40,2,0
CUS0000573,basic,2,14.82,0.23,25,287,58,0,1
CUS0001676,standard,57,60.53,5.43,546,100,13,0,0
CUS0004889,premium,2,94.33,6.23,958,61,14,0,0
CUS0004052,basic,54,,0.0,611,194,48,3,0
CUS0005944,premium,38,92.94,16.27,395,57,0,1,0
CUS0000279,standard,53,59.45,9.75,521,226,42,1,0
CUS0002854,standard,14,30.65,14.68,599,250,21,1,0
CUS0004235,standard,60,41.52,8.3,574,291,15,1,0
CUS0003518,basic,46,17.86,7.34,50,298,69,0,0
CUS0003816,basic,52,10.45,1.07,42,37,21,0,0
CUS0005046,standard,55,53.11,,662,277,43,2,0
CUS0007252,BASIC,9,12.01,8.14,754,134,17,1,0
CUS0007518,premium,22,117.77,10.53,333,35,56,0,0
CUS0006852,basic,51,11.76,5.03,81,165,32,0,0
CUS0004572,premium,71,81.18,13.57,341,252,49,0,0
CUS0002557,basic,6,29.03,7.1,585,293,33,2,1
CUS0000664,basic,11,19.24,8.46,451,202,42,2,1
CUS0000778,basic,57,20.01,2.97,921,126,18,4,0
CUS0004830,standard,61,53.29,6.42,938,88,10,5,0
CUS0002555,basic,41,16.97,,320,210,0,0,1
CUS0006150,basic,67,27.16,14.09,112,175,41,0,0
CUS0005305,basic,71,10.06,14.03,668,109,25,0,0
CUS0006723,standard,3,32.4,11.66,334,196,27,0,1
CUS0007879, basic,46,27.25,10.38,944,163,25,3,0
CUS0005267,basic,33,28.81,14.27,218,212,43,1,1
CUS0005358,PREMIUM,65,96.92,8.8,759,171,70,4,0
CUS0004220,basic,40,27.25,3.56,911,224,21,2,0
CUS0001165,basic,11,19.47,0.0,206,121,24,0,0
CUS0005234,basic,60,21.04,8.64,570,83,61,1,0
CUS0004406,basic,13,23.24,15.97,446,247,23,0,1
CUS0002674,basic,67,29.29,12.29,918,160,4,0,0
CUS0005183,standard,12,62.88,14.85,417,110,3,3,0
CUS0002632,premium,44,81.01,16.77,840,0,9,5,0
CUS0001056,Basic,67,25.53,8.51,351,263,6,0,0
CUS0002545,basic,63,17.64,3.3,895,8,46,5,1
CUS0001149,basic,17,26.38,8.92,858,16,33,0,1
CUS0002355,premium,62,109.69,0.0,489,151,15,7,0
CUS0001514,basic,24,16.17,9.11,677,248,26,0,0
CUS0000710,standard,38,31.26,20.07,264,128,5,3,0
CUS0002099,standard,68,67.12,0.0,922,75,35,0,0
CUS0007599,premium,42,90.04,16.43,716,14,34,4,1
CUS0000395,standard,23,53.35,6.14,444,211,6,0,0
CUS0007102,basic,16,26.15,0.75,97,173,48,0,0
CUS0004945,premium,24,97.93,12.44,668,124,69,0,0
CUS0003542,basic,70,22.25,5.09,321,27,27,0,0
CUS0003510,basic,11,19.61,19.94,34,77,13,3,1
CUS0007725,basic,67,23.03,10.55,674,158,31,0,0
CUS0004990,standard,61,46.3,0.0,54,266,3,0,0
CUS0005496,basic,29,29.6,11.25,165,247,0,0,1
CUS0001811,basic,48,18.26,13.27,751,13,16,3,1
CUS0004127,basic,69,12.24,17.63,644,121,8,0,0
CUS0002959,basic,1,29.66,8.97,203,101,9,0,0
CUS0006141,basic,24,11.46,4.12,833,155,3,0,0
CUS0007096,basic,22,17.72,5.51,839,219,19,0,0
CUS0007247,standard,38,67.41,9.16,12,296,38,1,0
CUS0001228,standard,37,47.15,1.46,504,72,17,2,0
CUS0007985,premium,7,81.83,11.7,85,57,28,3,0
CUS0001068,basic,42,24.4,3.26,880,243,23,0,0
CUS0007901,basic,51,16.58,8.88,489,118,40,2,0
CUS0006462,premium,50,114.2,26.08,333,114,60,3,0
CUS0006709,standard,62,42.14,9.95,943,272,14,2,0
CUS0003012,basic,34,16.36,10.9,158,172,20,3,0
CUS0003650,basic,41,11.41,3.32,839,73,9,0,0
CUS0003269,basic,30,22.34,9.09,390,277,22,0,0
CUS0007672,standard,39,63.37,0.0,489,93,21,0,0
CUS0002318,basic,59,25.64,5.29,997,75,14,1,0
CUS0007348,basic,64,16.79,7.66,607,75,43,0,0
CUS0003349,basic,63,24.66,9.73,407,153,17,1,0
CUS0002742,standard,17,69.69,7.87,768,227,52,5,1
CUS0006300,premium,2,78.65,12.47,169,265,29,0,0
CUS0001201,standard,26,31.72,,573,179,35,1,0
CUS0001786,premium,24,90.83,6.8,72,111,24,2,1
CUS0005392,basic,23,15.7,2.81,974,154,2,0,0
CUS0004320,standard,61,59.73,14.54,870,37,12,2,0
CUS0007826,premium,70,119.1,11.6,422,94,52,0,0
CUS0005614,basic,43,28.35,9.73,296,3,0,0,0
CUS0003486,basic,70,15.49,13.66,336,82,78,1,0
CUS0003383,basic,60,25.69,8.98,169,88,16,6,0
CUS0000267,basic,51,29.86,4.98,570,115,13,2,0
CUS0005101,standard,51,39.55,10.21,944,38,18,5,0
CUS0002814, standard,18,63.46,10.61,371,117,13,3,0
CUS0005836,basic,25,20.16,13.19,949,292,11,1,0
CUS0007369,basic,57,13.71,9.1,699,153,9,3,0
CUS0002864,premium,12,65.28,10.77,191,83,5,0,0
CUS0003531,premium,50,101.18,4.47,888,69,35,1,1
CUS0007485,basic,70,27.28,10.75,616,256,14,0,0
CUS0004025,basic,7,21.53,9.77,236,92,42,0,0
CUS0007992,standard,49,41.51,9.01,847,183,1,3,0
CUS0005239,basic,7,21.99,7.94,459,112,61,2,1
CUS0000453,basic,42,10.13,17.0,986,188,3,0,0
CUS0000474,basic,64,26.05,14.77,553,275,26,0,0
CUS0001741, premium,43,97.35,2.79,990,270,23,2,0
CUS0004338,standard,62,54.47,16.48,974,24,20,1,0
CUS0007698,premium,62,60.54,8.66,523,263,42,1,0
CUS0003715,basic,4,28.6,3.48,97,251,44,1,0
CUS0003047,basic,13,11.75,1.22,506,93,24,5,1
CUS0000906,standard,52,51.18,16.26,108,164,61,1,0
CUS0006689, premium,14,77.03,11.72,45,239,6,0,0
CUS0007434,basic,42,20.95,3.92,286,283,11,0,0
CUS0002418,basic,30,18.73,18.01,996,240,9,2,1
CUS0000444,standard,35,30.66,21.65,669,234,17,0,0
CUS0006911,Basic,68,24.8,14.43,190,93,1,1,0
CUS0001751,basic,56,26.28,0.0,792,177,15,2,0
CUS0004832,basic,54,17.86,9.34,931,123,20,1,0
CUS0007083,standard,48,63.04,17.44,234,88,20,3,0
CUS0006887,basic,61,13.52,15.78,428,14,18,0,0
CUS0000428,basic,47,10.31,21.28,95,228,2,2,0
CUS0005104,standard,51,65.62,0.0,952,4,39,0,0
CUS0006504,standard,60,68.04,4.21,790,6,27,0,0
CUS0004970,standard,2,59.63,3.47,870,240,34,0,0
CUS0007824,basic,62,11.3,3.58,115,58,8,3,0
CUS0000244,standard,36,60.86,5.73,921,236,11,1,0
CUS0004415,basic,12,10.61,14.87,135,100,9,0,0
CUS0000914,basic,67,15.15,7.51,204,56,24,0,0
CUS0007710, basic,26,24.05,6.65,376,196,9,0,0
CUS0006207,basic,47,24.82,6.16,112,237,75,0,0
CUS0001304,basic,70,26.64,20.97,190,201,26,0,0
CUS0005561,standard,47,44.54,7.35,560,63,25,1,0
CUS0000851,basic,6,26.14,6.05,89,21,25,1,0
CUS0002954,standard,49,41.5,4.9,497,217,17,0,0
CUS0005449,basic,14,16.42,2.11,281,48,17,2,0
CUS0006612,basic,49,25.17,3.98,996,262,5,1,0
CUS0002281,standard,64,64.98,5.97,336,297,78,4,1
CUS0002263,basic,9,19.53,14.51,456,164,5,0,1
CUS0005910,standard,38,51.51,3.38,19,178,17,4,0
CUS0006630,basic,64,29.61,8.08,72,59,0,0,0
CUS0000788,basic,39,18.56,6.85,662,95,57,7,1
CUS0000134,basic,46,27.1,6.47,190,72,1,0,0
CUS0001529,standard,32,46.03,15.39,438,67,31,1,0
CUS0003414,premium,33,78.46,0.0,250,174,51,0,0
CUS0001345,basic,26,23.35,7.26,222,126,13,1,0
CUS0003380,basic,70,23.48,12.92,915,164,48,1,0
CUS0001368,basic,51,18.71,3.91,799,175,57,1,1
CUS0004068,standard,33,42.83,4.0,512,34,33,0,0
CUS0004262,basic,45,23.63,4.56,871,198,15,2,0
CUS0000213,basic,42,12.58,10.48,932,50,15,4,1
CUS0006490,standard,25,34.09,14.0,438,168,8,4,0
CUS0007821,premium,13,97.24,10.98,754,39,24,2,0
CUS0000177,standard,53,37.44,0.0,688,162,46,0,0
CUS0002560,standard,58,,0.0,79,141,49,1,0
CUS0007935,basic,72,17.63,0.0,809,280,4,2,0
CUS0007147,basic,57,28.27,13.75,868,200,25,0,0
CUS0001399,premium,65,82.34,,69,293,14,7,0
CUS0005504,standard,22,65.86,12.87,689,163,27,0,0
CUS0005541,standard,52,39.2,13.38,962,123,26,2,1
CUS0001808,premium,2,71.18,7.97,151,30,69,1,1
CUS0002691,standard,55,68.33,17.25,824,117,69,0,0
CUS0002447,basic,66,22.8,0.0,626,202,24,0,0
CUS0005911,standard,70,48.31,,180,246,9,0,0
CUS0005625,basic,51,11.93,6.92,304,166,1,0,0
CUS0003559,basic,48,23.14,9.13,579,102,12,2,0
CUS0007330,premium,61,101.12,,531,177,29,0,0
CUS0004977,premium,35,61.52,0.0,368,102,25,5,0
CUS0001222,standard,69,34.17,0.0,142,297,12,0,0
CUS0007377,basic,23,16.64,5.29,916,58,73,0,1
CUS0005065,basic,44,25.38,23.32,795,60,28,4,1
CUS0003283,standard,14,45.42,8.21,913,132,14,0,0
CUS0007908,standard,19,,0.0,320,122,47,0,0
CUS0000454,standard,40,49.45,9.06,381,219,47,5,0
CUS0003759,basic,18,29.13,12.44,743,85,15,4,1
CUS0001635,basic,53,23.57,11.21,532,225,27,0,0
CUS0006679,basic,58,20.31,7.78,938,111,13,1,0
CUS0003770,basic,61,18.12,0.0,44,265,12,2,0
CUS0005182,basic,48,10.46,13.62,503,141,43,4,1
CUS0005321,standard,59,,10.76,340,275,29,1,0
CUS0006059,premium,57,71.05,0.0,758,91,29,2,0
CUS0001460,BASIC,17,10.24,6.54,912,142,27,0,0
CUS0005984,standard,13,,13.6,436,58,1,0,0
CUS0005872,basic,49,22.06,14.04,609,84,15,0,0
CUS0000055,basic,56,,3.64,921,195,11,0,1
CUS0007571,premium,9,97.67,0.0,906,55,6,0,0
CUS0004041,basic,65,14.81,9.31,25,137,16,1,0
CUS0007799,standard,56,36.87,5.51,988,195,1,6,0
CUS0000389,basic,27,29.46,11.63,344,68,57,2,1
CUS0001093,basic,71,15.91,0.0,904,88,8,0,0
CUS0005660,standard,15,69.76,0.75,979,60,13,5,0
CUS0000580,standard,24,31.94,3.03,703,250,61,0,0
CUS0001413,basic,69,25.02,8.2,737,233,63,1,0
CUS0006446,premium,51,64.15,12.74,617,287,13,1,0
CUS0007556,standard,26,41.24,14.47,759,221,17,2,0
CUS0000249,standard,59,57.97,3.7,544,280,60,2,0
CUS0001541,standard,41,66.08,12.13,274,99,70,0,0
CUS0003046,Basic,36,29.94,12.79,595,105,24,0,0
CUS0006972,basic,67,26.5,7.55,464,77,23,1,0
CUS0005050,premium,21,101.34,2.84,762,86,59,2,0
CUS0007934,premium,31,106.26,9.59,808,17,20,0,0
CUS0007569,basic,51,20.35,0.0,370,295,13,0,0
CUS0004794,standard,12,69.47,6.05,357,248,30,0,1
CUS0001162,premium,48,77.45,10.98,664,139,16,3,0
CUS0002996,basic,61,10.46,13.36,312,234,26,1,0
CUS0004379,premium,54,90.04,2.89,532,244,43,3,0
CUS0000007, basic,34,27.24,8.96,835,259,41,0,0
CUS0005451,basic,3,23.87,16.74,194,147,10,0,0
CUS0001653,basic,23,18.06,2.59,549,238,15,1,0
CUS0002543, premium,25,,10.45,678,233,8,0,0
CUS0005988,Basic,60,20.08,8.92,756,78,7,0,0
CUS0001361,basic,1,24.75,7.32,489,175,25,0,0
CUS0007617,basic,32,29.07,0.0,772,237,20,3,0
CUS0001284,basic,50,16.55,5.37,361,180,1,1,1
CUS0001455,standard,19,45.1,0.0,156,279,35,2,0
CUS0000457,basic,14,11.99,0.0,620,278,33,1,0
CUS0003356,basic,1,23.92,0.83,52,204,5,0,0
CUS0001085,basic,42,15.07,18.5,139,203,5,0,0
CUS0002446,premium,61,112.08,15.35,189,225,25,4,0
CUS0002892,basic,15,20.32,6.21,12,66,30,1,0
CUS0006158,basic,11,29.41,10.93,603,59,22,1,1
CUS0004358,standard,5,65.78,11.3,311,193,4,0,0
CUS0007191,basic,56,16.78,1.95,978,52,10,1,0
CUS0005310,basic,30,18.21,7.77,731,239,32,1,0
CUS0000627,basic,32,15.07,9.42,967,107,29,2,0
CUS0002804,standard,23,50.85,16.56,101,255,38,0,0
CUS0005600,standard,20,31.54,0.0,243,276,12,1,0
CUS0007256,standard,33,57.42,8.72,374,269,9,6,1
CUS0004487,basic,20,12.85,9.9,11,191,16,6,0
CUS0001352,standard,50,33.16,10.15,58,224,13,1,0
CUS0004152,basic,30,20.97,0.0,413,294,27,1,0
CUS0007920,standard,57,55.36,0.0,30,172,43,0,0
CUS0005207,basic,41,17.19,17.38,832,145,28,1,0
CUS0006014,basic,70,13.58,11.45,550,112,23,4,1
CUS0007302,basic,43,25.34,8.73,790,22,48,0,0
CUS0005493,standard,6,50.25,13.33,629,124,22,2,1
CUS0006794,standard,54,45.68,4.35,44,137,29,0,1
CUS0007749,premium,66,101.8,8.47,236,65,60,0,0
CUS0007188,standard,68,64.04,13.16,137,126,20,4,0
CUS0002456,basic,25,24.66,0.1,493,128,49,3,1
CUS0004343,standard,16,46.38,22.85,588,14,12,0,0
CUS0001471,basic,16,13.47,9.35,621,138,26,2,0
CUS0004919,standard,72,66.9,,83,246,17,3,0
CUS0002174,premium,43,99.9,7.92,106,101,2,0,0
CUS0005315,standard,37,36.22,5.31,885,45,55,0,0
CUS0004812,standard,25,68.64,13.38,241,278,12,2,0
CUS0003861,basic,39,21.61,3.54,236,207,23,4,1
CUS0006053,standard,49,55.85,9.0,256,127,41,2,0
CUS0004377,premium,6,75.55,3.65,713,133,8,1,1
CUS0001203,standard,17,32.38,13.37,199,59,66,2,1
CUS0004483,premium,28,82.31,10.9,64,37,40,2,0
CUS0002517,premium,70,117.21,11.65,203,146,28,3,0
CUS0002192,premium,52,85.12,15.63,878,119,58,0,0
CUS0000773,Basic,47,19.82,14.32,119,155,35,0,0
CUS0006967,standard,71,63.33,9.93,427,137,8,2,0
CUS0002097,standard,57,30.56,0.0,327,79,20,0,0
CUS0004636,Basic,37,28.16,2.26,939,27,16,4,1
CUS0006668,PREMIUM,16,67.44,14.03,429,135,48,5,1
CUS0000964,basic,28,23.41,1.56,931,287,51,8,1
CUS0001271,standard,4,67.86,7.15,965,193,6,0,0
CUS0004888,basic,54,14.52,0.0,705,277,12,4,0
CUS0007524,standard,14,35.6,6.37,72,287,53,1,0
CUS0006805,standard,6,60.91,0.0,404,176,0,4,1
CUS0002741,basic,13,16.02,8.18,955,180,20,1,0
CUS0000040, basic,3,23.8,2.31,394,268,21,1,0
CUS0005177,basic,54,21.56,0.8,834,131,0,3,0
CUS0006782,basic,68,,0.0,534,154,14,2,0
CUS0001372,basic,3,22.41,12.29,808,12,16,4,1
CUS0007046,standard,28,54.99,0.0,463,57,14,0,0
CUS0000145,basic,69,13.55,10.71,862,83,13,0,0
CUS0001325,basic,55,28.63,12.16,41,39,15,0,0
CUS0002109,standard,23,,,887,148,17,0,0
CUS0005552,basic,45,21.09,9.39,245,259,62,8,1
CUS0006690,standard,61,37.18,11.77,201,168,20,1,0
CUS0003723,BASIC,26,23.37,0.0,75,111,19,2,0
CUS0005613,standard,64,45.08,9.18,924,106,9,1,0
CUS0002222,premium,51,98.29,0.0,507,272,65,0,1
CUS0007215,standard,58,51.93,5.17,338,155,54,0,1
CUS0007837,standard,65,64.78,9.0,89,232,75,1,1
CUS0002746,basic,18,14.18,9.25,455,128,4,0,0
CUS0001921,premium,1,107.11,10.83,758,199,36,0,0
CUS0007059,premium,29,80.38,4.85,643,159,16,2,0
CUS0001383,basic,25,14.42,3.81,168,251,19,1,0
CUS0000582,basic,52,26.83,6.46,38,257,44,3,0
CUS0000991,premium,64,96.55,,187,260,11,0,0
CUS0004352,basic,52,12.92,7.98,20,85,22,1,1
CUS0007563,basic,13,14.05,3.79,92,296,32,0,1
CUS0006666,basic,38,18.08,7.75,958,227,23,0,0
CUS0002855,premium,3,64.86,12.16,579,199,9,0,0
CUS0001401,standard,56,61.08,7.26,578,127,1,0,0
CUS0005914,basic,24,13.83,16.97,436,81,50,2,0
CUS0002535,basic,30,18.74,12.85,129,178,9,3,0
CUS0006643,standard,49,45.27,11.92,95,116,38,4,0
CUS0005003,basic,31,27.9,2.5,632,68,4,0,0
CUS0005298,basic,72,10.38,5.87,73,288,13,0,0
CUS0003323,basic,69,28.75,9.53,316,202,12,6,0
CUS0003545,basic,62,22.09,6.91,502,79,17,5,0
CUS0000726,BASIC,9,27.37,6.27,491,247,6,4,1
CUS0007618,premium,68,116.47,0.0,673,31,1,0,0
CUS0001003,basic,24,14.67,,224,128,33,1,1
CUS0000143,basic,41,17.26,1.42,698,125,36,1,1
CUS0006866,basic,7,21.72,6.27,411,244,35,0,0
CUS0004663,standard,43,69.08,2.67,154,249,6,0,0
CUS0007417, standard,17,63.63,3.5,454,291,28,6,0
CUS0006737,Basic,64,23.43,3.5,801,100,8,5,0
CUS0002917,basic,36,1652.0,10.69,605,79,3,0,0
CUS0001172,standard,59,30.29,4.69,127,275,36,4,0
CUS0007412,basic,60,27.32,,436,213,88,6,1
CUS0000203,premium,33,83.68,4.62,916,254,27,0,0
CUS0002401,basic,57,23.04,11.22,178,77,7,1,0
CUS0007488,basic,38,13.22,,672,40,79,1,0
CUS0003425,standard,18,63.78,6.52,685,241,53,1,0
CUS0002625,basic,68,11.42,,522,158,22,1,0
CUS0006775,basic,62,24.64,1.04,308,148,16,5,1
CUS0005253,standard,46,48.52,19.51,626,10,35,0,0
CUS0007784,basic,36,13.87,14.63,794,173,18,0,0
CUS0007350,PREMIUM,44,77.94,17.44,21,176,23,0,1
CUS0007748,basic,41,14.22,1.72,621,186,21,1,0
CUS0003467,basic,32,28.02,18.14,909,179,9,2,0
CUS0006718,standard,11,,11.97,271,123,25,1,1
CUS0000283,standard,52,57.4,10.2,763,148,36,3,0
CUS0007794,basic,32,14.29,12.09,509,59,18,3,1
CUS0004437,basic,62,24.26,12.72,340,224,19,0,0
CUS0007933,basic,14,29.5,16.69,585,265,19,2,0
CUS0004676,standard,43,57.61,11.08,702,248,8,0,0
CUS0006192,basic,61,25.81,,168,249,3,0,0
CUS0000844,basic,55,21.16,20.69,218,256,24,1,0
CUS0002092,basic,15,24.41,24.12,636,160,16,7,1
CUS0001877,standard,45,64.04,16.78,994,130,6,1,0
CUS0000610,basic,64,10.91,4.34,347,271,72,4,1
CUS0002685,basic,66,28.85,0.0,621,213,10,1,0
CUS0004975,Basic,33,26.86,6.0,480,6,35,0,0
CUS0001376,basic,72,13.0,15.62,88,159,46,1,0
CUS0006540,standard,59,51.79,0.0,759,70,1,1,0
